Data from T2__Reflection__32__23-40-05-926.txt Node

Date: Tue Jun 01 23:40:05 CEST 2021
User: mabdelazizm
Spectrometer: FLMS18565
Trigger mode: 0
Integration Time (sec): 2.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 12
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
692.865	75.97
693.181	77.56
693.497	78.24
693.813	79.32
694.13	78.06
694.446	77.65
694.762	77.81
695.078	76.38
695.394	75.84
695.71	75.82
696.026	75.76
696.342	76.1
696.658	75.99
696.973	75.29
697.289	75.91
697.605	76.34
697.92	76.52
698.236	75.52
698.551	75.36
698.867	77.19
699.182	79.37
699.498	80.61
699.813	81.21
700.128	82.06
700.444	82.59
700.759	80.74
701.074	79.72
701.389	78.26
701.704	77.78
702.019	78.91
702.334	78.94
702.649	78.56
702.964	78.56
703.279	78.53
703.594	77.96
703.908	78.77
704.223	78.08
704.538	78.73
704.852	78.68
705.167	78.36
705.481	78.94
705.796	79.05
706.11	78.51
706.425	79.62
706.739	77.92
707.053	78.14
707.368	77.6
707.682	78.4
707.996	77.33
708.31	75.96
708.624	77.53
708.938	78.32
709.252	79.62
709.566	79.41
709.88	80.37
710.193	80.58
710.507	79.96
710.821	79.96
711.135	81.05
711.448	81
711.762	80.26
712.075	81.68
712.389	80.96
712.702	82.15
713.015	83.82
713.329	81.78
713.642	81.8
713.955	82.08
714.269	82.45
714.582	82.4
714.895	81.41
715.208	81.63
715.521	81.24
715.834	79.39
716.147	79.42
716.459	79.39
716.772	79.03
717.085	78.22
717.398	78.7
717.71	78.26
718.023	78.96
718.336	80.49
718.648	80.6
718.961	80.52
719.273	80.95
719.585	80.92
719.898	79.07
720.21	77.95
720.522	77.95
720.834	77.99
721.147	78.88
721.459	78.75
721.771	80.98
722.083	81.39
722.395	81.4
722.707	81.49
723.019	81.04
723.33	81.95
723.642	84.48
723.954	85.47
724.265	84.86
724.577	82.78
724.889	82.93
725.2	81.83
725.512	80.01
725.823	79.69
726.135	79.58
726.446	79.53
726.757	79.54
727.068	80.03
727.38	81.11
727.691	80.26
728.002	81.03
728.313	80.61
728.624	80.13
728.935	79.84
729.246	79.13
729.557	78.97
729.867	77.82
730.178	78.28
730.489	78.46
730.8	78.62
731.11	78.55
731.421	77.91
731.731	78.19
732.042	77.95
732.352	78.78
732.663	79.27
732.973	79.57
733.283	80.59
733.594	79.57
733.904	78.83
734.214	79.73
734.524	80.03
734.834	80.95
735.144	82.16
735.454	83.91
735.764	83.48
736.074	85.38
736.384	85.92
736.694	86.06
737.003	87.28
737.313	87.02
737.623	87.44
737.932	87.14
